"tournament_b1_3wayBattle.dialogueList21.dialogueContent0.words";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Primary Objective version.";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Primary Objective version.";;
"tournament_b1_3wayBattle.dialogueList21.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";;
"tournament_b1_3wayBattle.dialogueList22.dialogueContent0.words";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Secondary Objective version.";"PLACEHOLDER, holy cow what a suprise its a {TEAM_TAR_ALLY.FactionDef.Demonym} lance! A suprise indeed. This is the Secondary Objective version.";;
"tournament_b1_3wayBattle.dialogueList22.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";;
"tournament_b1_3wayBattle.dialogueList23.dialogueContent0.words";"PLACEHOLDER Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander! This is the Primary Objective Version.";"PLACEHOLDER Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander! This is the Primary Objective Version.";;
"tournament_b1_3wayBattle.dialogueList23.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";;
"tournament_b1_3wayBattle.dialogueList24.dialogueContent0.words";"PLACEHOLDER Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander! This is the Secondary Objective Version.";"PLACEHOLDER Another {TEAM_EMP.FactionDef.Demonym} lance has dropped in Commander! This is the Secondary Objective Version.";;
"tournament_b1_3wayBattle.dialogueList24.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";;
"tournament_b1_3wayBattle.dialogueList25.dialogueContent0.words";"PLACEHOLDER More {TEAM_EMP.FactionDef.Demonym} forces on the field. This is the Primary Objective Version.";"PLACEHOLDER More {TEAM_EMP.FactionDef.Demonym} forces on the field. This is the Primary Objective Version.";;
"tournament_b1_3wayBattle.dialogueList25.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";"PLACEHOLDER Our Employer has kindly added taking this group to contract. If we want to get paid we need to take them out.";;
"tournament_b1_3wayBattle.dialogueList26.dialogueContent0.words";"PLACEHOLDER More {TEAM_EMP.FactionDef.Demonym} forces on the field. This is the Secondary Objective Version.";"PLACEHOLDER More {TEAM_EMP.FactionDef.Demonym} forces on the field. This is the Secondary Objective Version.";;
"tournament_b1_3wayBattle.dialogueList26.dialogueContent1.words";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";"PLACEHOLDER Our Employer has kindly added taking this group to contract as a bonus. If we want to make some extra C-bills we can take them out if we want.";;
"tournament_b1_3wayBattle.dialogueList30.dialogueContent0.words";"You're about to have company, Commander. Horvat and Gigante—their Drop Pods have almost reached the AO.";"You're about to have company, Commander. Horvat and Gigante—their Drop Pods have almost reached the AO.";;
"tournament_b1_3wayBattle.dialogueList31.dialogueContent0.words";"PLACHEHOLDER (Hostile to All Secondary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Hostile to All Secondary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList32.dialogueContent0.words";"PLACHEHOLDER (Additional Target Forces Primary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Target Forces Primary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList33.dialogueContent0.words";"PLACHEHOLDER (Additional Target Forces Secondary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Target Forces Secondary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList34.dialogueContent0.words";"PLACHEHOLDER (Additional Dropped Target Forces 2 Primary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Dropped Target Forces 2 Primary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList35.dialogueContent0.words";"PLACHEHOLDER (Additional Target Forces 2 Secondary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Target Forces 2 Secondary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList36.dialogueContent0.words";"PLACHEHOLDER (Additional Dropped Forces Enemy Ally Primary). In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Dropped Forces Enemy Ally Primary). In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList37.dialogueContent0.words";"PLACHEHOLDER (Additional Dropped Forces Enemy Ally Secondary) . In bound hostile Dropship detected, drop zone marked.";"PLACHEHOLDER (Additional Dropped Forces Enemy Ally Secondary) . In bound hostile Dropship detected, drop zone marked.";;
"tournament_b1_3wayBattle.dialogueList38.dialogueContent0.words";"PLACEHOLDER Commander, our {TEAM_EMP.FactionDef.Demonym} friends have deployed forces to assist in our operation here. This is the Primary version.";"PLACEHOLDER Commander, our {TEAM_EMP.FactionDef.Demonym} friends have deployed forces to assist in our operation here. This is the Primary version.";;
"tournament_b1_3wayBattle.dialogueList38.dialogueContent1.words";"PLACEHOLDER That's an affirmative, XO Olivera. We're on station and will provie support to achieve the primary objective. When it's destoryed we have orders to proceed to our Evac.";"PLACEHOLDER That's an affirmative, XO Olivera. We're on station and will provie support to achieve the primary objective. When it's destoryed we have orders to proceed to our Evac.";;
"tournament_b1_3wayBattle.dialogueList38.dialogueContent2.words";"PLACEHOLDER. Understood Lance leader, glad to have you with us.";"PLACEHOLDER. Understood Lance leader, glad to have you with us.";;
"tournament_b1_3wayBattle.dialogueList39.dialogueContent0.words";"PLACEHOLDER Commander, our {TEAM_EMP.FactionDef.Demonym} friends have deployed forces to assist in our operation here. This is the Secondary version.";"PLACEHOLDER Commander, our {TEAM_EMP.FactionDef.Demonym} friends have deployed forces to assist in our operation here. This is the Secondary version.";;
"tournament_b1_3wayBattle.dialogueList39.dialogueContent1.words";"PLACEHOLDER That's an affirmative, XO Olivera. We're on station and will provie support to achieve the primary objective. When it's destoryed we have orders to proceed to our Evac.";"PLACEHOLDER That's an affirmative, XO Olivera. We're on station and will provie support to achieve the primary objective. When it's destoryed we have orders to proceed to our Evac.";;
"tournament_b1_3wayBattle.dialogueList39.dialogueContent2.words";"PLACEHOLDER. Understood Lance leader, glad to have you with us.";"PLACEHOLDER. Understood Lance leader, glad to have you with us.";;
"tournament_b1_3wayBattle.dialogueList40.dialogueContent0.words";"PLACEHOLDER. Looks like we have some unexpeted support from {TEAM_EMP_ALLY.FactionDef.Demonym} forces. This is the Primary version.";"PLACEHOLDER. Looks like we have some unexpeted support from {TEAM_EMP_ALLY.FactionDef.Demonym} forces. This is the Primary version.";;
"tournament_b1_3wayBattle.dialogueList40.dialogueContent1.words";"PLACEHOLDER. Glad we could make it to the party Commander. Our orders are to assist in the Primary Objective and once elimated head for Evac.";"PLACEHOLDER. Glad we could make it to the party Commander. Our orders are to assist in the Primary Objective and once elimated head for Evac.";;
"tournament_b1_3wayBattle.dialogueList40.dialogueContent2.words";"PLACEHOLDER. Copy that lance leader.";"PLACEHOLDER. Copy that lance leader.";;
"tournament_b1_3wayBattle.dialogueList41.dialogueContent0.words";"PLACEHOLDER. Looks like we have some unexpeted support from {TEAM_EMP_ALLY.FactionDef.Demonym} forces. This is the Secondary version.";"PLACEHOLDER. Looks like we have some unexpeted support from {TEAM_EMP_ALLY.FactionDef.Demonym} forces. This is the Secondary version.";;
"tournament_b1_3wayBattle.dialogueList41.dialogueContent1.words";"PLACEHOLDER. Glad we could make it to the party Commander. Our orders are to assist in the Primary Objective and once elimated head for Evac.";"PLACEHOLDER. Glad we could make it to the party Commander. Our orders are to assist in the Primary Objective and once elimated head for Evac.";;
"tournament_b1_3wayBattle.dialogueList41.dialogueContent2.words";"PLACEHOLDER. Copy that lance leader.";"PLACEHOLDER. Copy that lance leader.";;
"Gear_HeatSink_Generic_Double.Description.UIName";"Heat Sink (D)";"Heat Sink (D)";;
"Gear_HeatSink_Generic_Double.Description.Name";"Double Heat Sink (D)";"Double Heat Sink (D)";;
"Gear_HeatSink_Generic_Double.Description.Details";"Double Heat Sinks provide twice the efficiency of standard Heat Sinks, though with increased bulkiness. Like standard Heat Sinks, their effectiveness can be impacted by the surrounding environment, positively or negatively.";"Double Heat Sinks provide twice the efficiency of standard Heat Sinks, though with increased bulkiness. Like standard Heat Sinks, their effectiveness can be impacted by the surrounding environment, positively or negatively.";;
"Gear_HeatSink_Generic_Thermal-Exchanger-III.Description.UIName";"Exchanger + +";"Exchanger + +";;
"Gear_HeatSink_Generic_Thermal-Exchanger-III.Description.Name";"Thermal Exchanger III";"Thermal Exchanger III";;
"Gear_HeatSink_Generic_Thermal-Exchanger-III.Description.Details";"Thermal Exchangers reduce the overall heat generated from weapon attacks by a fixed percentage. Unlike Heat Sink components, Thermal Exchangers are not impacted by the surrounding environment.";"Thermal Exchangers reduce the overall heat generated from weapon attacks by a fixed percentage. Unlike Heat Sink components, Thermal Exchangers are not impacted by the surrounding environment.";;
"mechdef_javelin_JVN-10A.Description.Details";"The Javelin 10A has strong jumping capabilities and can pump out considerable damage with its LRMs. Taken together, these qualities make the 10A a superb harasser and fire support unit, though it is prone to running out of ammo.";"The Javelin 10A has strong jumping capabilities and can pump out considerable damage with its LRMs. Taken together, these qualities make the 10A a superb harasser and fire support unit, though it is prone to running out of ammo.";;
"mechdef_kingcrab_KGC-A.Description.Details";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab A is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";"One of the most heavily armed and armored 'Mechs ever constructed, the King Crab A is capable of massive burst damage. A pair of heavy, close-range Autocannons form its primary weaponry, backed up by ranged weaponry to fire as it closes distance.";;
"mechdef_panther_PNT-9S.Description.Details";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";"Panther 9Rs are solid all-around 'Mechs, if a bit on the slow side. They make up for it with Jump Jets, considerable armor, and a hefty punch from their trademark PPC. They've even been used in physical slugging matches to good effect.";;
"mechdef_shadowhawk_SHD-KM.Description.Details";"The Shadow Hawk KM is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";"The Shadow Hawk KM is an interesting model. Its default payload sacrifices a lot of armor to mount a bit more firepower, though some argue the tradeoff isn't worth it. Its Alpha Strikes <i>are</i> better, though, so… I guess you can be the judge.";;
"mechdef_urbanmech_UM-KM.Description.Details";"The UM-KM 'SuburbanMech' adapts the traditional UrbanMech R60 into an energy weapon platform for higher performance. Because its weapons aren't limited by ammunition concerns, the R90 is better-suited to longer engagements.";"The UM-KM 'SuburbanMech' adapts the traditional UrbanMech R60 into an energy weapon platform for higher performance. Because its weapons aren't limited by ammunition concerns, the R90 is better-suited to longer engagements.";;
"pilot_kbeta_bulwark.Description.Name";"Fining";"Fining";;
"pilot_kbeta_bulwark.Description.Details";"An expert pilot, capable of tremendous feats in a jump-capable 'Mech. He favors flanking attacks, leaping into positions of advantage to set up multiple crossfires.

<u>Preferred BattleMechs</u>: <b>Jenner JR7-D</b>, <b>Vindicator VND-1R</b>, <b>Griffin GRF-1S</b>";"An expert pilot, capable of tremendous feats in a jump-capable 'Mech. He favors flanking attacks, leaping into positions of advantage to set up multiple crossfires.

<u>Preferred BattleMechs</u>: <b>Jenner JR7-D</b>, <b>Vindicator VND-1R</b>, <b>Griffin GRF-1S</b>";;
"pilot_kbeta_bulwark.Description.FirstName";"Fining";"Fining";;
